Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Hungary,HUN,"Population, female",SP.POP.TOTL.FE.IN,5167728,5187983,5202039,5213280,5227476,5239794,5253224,5270209,5288184,5308155,5327355,5343172,5359484,5376723,5400601,5432038,5461494,5486859,5506293,5516843,5522796,5527444,5528452,5524704,5519042,5514249,5509389,5504394,5499987,5444807,5393291,5396977,5399339,5398330,5396140,5393476,5388209,5380792,5372227,5360999,5350607,5341311,5328931,5316367,5306644,5296345,5287731,5279779,5270359,5261256,5248302,5230742,5200183,5183618,5167126,5151045,5132249,5114638,5101829,5092729,5077743,5054636,5018394,4989346
IBRD only,IBD,"Population, female",SP.POP.TOTL.FE.IN,942283536,953188682,970298151,993181693,1016105329,1039275036,1063704386,1088087809,1113142102,1139137217,1165888139,1193061269,1219496845,1245829737,1271846410,1297256765,1322384522,1347191167,1372161911,1397481894,1423200118,1449681875,1477541503,1505710874,1533908646,1562544949,1591894883,1621995123,1652164705,1681994865,1711169458,1739443337,1766756968,1793040752,1819122624,1845408396,1871431324,1897179598,1922478308,1947190205,1971129717,1994562605,2017220029,2039529467,2061970547,2084195231,2106153681,2127432344,2149230876,2171523709,2193761240,2216520490,2240615962,2265250974,2289330218,2312265641,2334684439,2356942599,2377731092,2397008252,2414308320,2428258462,2440228503,2452780218
IDA & IBRD total,IBT,"Population, female",SP.POP.TOTL.FE.IN,1138056195,1153960897,1176258261,1204508661,1233005064,1261962576,1292363823,1322940185,1354418965,1386994428,1420360446,1454115352,1487367820,1521001262,1554594280,1587647533,1620524555,1653227661,1686573835,1720827651,1755550072,1791080982,1828543613,1866624487,1904832372,1943803610,1983707081,2024616774,2065738230,2106715189,2147160554,2186866961,2226323141,2265341328,2304168907,2343441297,2382763458,2421880022,2460633117,2498843493,2536393074,2573760721,2610854698,2647853975,2685080050,2722398634,2760005379,2797451295,2835584592,2874434825,2913514779,2953210859,2994050395,3034585739,3075032831,3114697380,3154440019,3194570450,3233760583,3272006455,3308745639,3342339160,3374059673,3406902781
IDA total,IDA,"Population, female",SP.POP.TOTL.FE.IN,195772659,200772215,205960110,211326968,216899735,222687540,228659437,234852376,241276863,247857211,254472307,261054083,267870975,275171525,282747870,290390768,298140033,306036494,314411924,323345757,332349954,341399107,351002110,360913613,370923726,381258661,391812198,402621651,413573525,424720324,435991096,447423624,459566173,472300576,485046283,498032901,511332134,524700424,538154809,551653288,565263357,579198116,593634669,608324508,623109503,638203403,653851698,670018951,686353716,702911116,719753539,736690369,753434433,769334765,785702613,802431739,819755580,837627851,856029491,874998203,894437319,914080698,933831170,954122563
IDA blend,IDB,"Population, female",SP.POP.TOTL.FE.IN,59007484,60548467,62148946,63814231,65543421,67340252,69197231,71109597,73089552,75138983,77246024,79377594,81577982,83901160,86339607,88909949,91598460,94418942,97371962,100529909,104155108,107961305,111595931,115048892,118500373,122196062,126027677,129966630,133989327,138047972,142220469,146457341,150654451,154820923,158990676,163279473,167688636,172131520,176633754,181153616,185864443,190780616,195629392,200533716,205628733,210808548,216143998,221893269,227854368,233887629,240003258,245999749,251727414,257195235,262582365,267873335,273078978,278447347,284008873,289640290,295471652,301517962,307602369,313651824
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,44356196,45602246,46890923,48223486,49610670,50920313,52185607,53561453,55029892,56570386,58147053,59743504,61355808,62988927,64630646,66283314,67955590,69640343,71350149,73085713,74833238,76585152,78349568,80127808,81903971,83641345,85316809,86961805,88608444,90255513,91878260,93485677,95085390,96685019,98296983,99910462,101533618,103165731,104779369,106338784,107846658,109328265,110795409,112246630,113651693,115090088,116600580,118126862,119646955,121150076,122663988,124217422,125802834,127353755,128844390,130285574,131680949,133024272,134314239,135572405,136741617,137726598,138760035,139934300
IDA only,IDX,"Population, female",SP.POP.TOTL.FE.IN,136765175,140223748,143811164,147512737,151356314,155347288,159462206,163742779,168187311,172718228,177226283,181676489,186292993,191270365,196408263,201480819,206541573,211617552,217039962,222815848,228194846,233437802,239406179,245864721,252423353,259062599,265784521,272655021,279584198,286672352,293770627,300966283,308911722,317479653,326055607,334753428,343643498,352568904,361521055,370499672,379398914,388417500,398005277,407790792,417480770,427394855,437707700,448125682,458499348,469023487,479750281,490690620,501707019,512139530,523120248,534558404,546676602,559180504,572020618,585357913,598965667,612562736,626228801,640470739
Isle of Man,IMN,"Population, female",SP.POP.TOTL.FE.IN,26446,26250,26372,26602,26832,27048,27348,27802,28323,28854,29400,29903,30331,30738,31140,31514,31885,32280,32685,33090,33492,33735,33761,33714,33648,33572,33700,34123,34635,35160,35695,36114,36358,36535,36706,36850,37074,37467,37902,38310,38677,39016,39359,39695,40010,40312,40641,41012,41399,41806,42229,42471,42468,42395,42289,42158,42102,42162,42252,42334,42401,42436,42457,42482
India,IND,"Population, female",SP.POP.TOTL.FE.IN,211092581,216117378,221230333,226431783,231754961,237014373,242156119,247413578,252815543,258292595,264078808,269992683,276002298,282262492,288778155,295567220,302496346,309602024,316741771,324118284,331841028,339688106,347696492,355929052,364390704,373010476,381787999,390675317,399642401,408743410,417950642,427149608,436361801,445615493,454779606,463956344,473233111,482540305,491879889,501237652,510669298,520253493,529727319,538973038,548226047,557250128,566062902,574698451,583079198,591637549,600383478,609034769,617557834,625952834,634011081,641725761,649527205,657238304,664608905,671679248,678442228,684279793,689891756,696186332
Not classified,INX,"Population, female",SP.POP.TOTL.FE.IN,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ireland,IRL,"Population, female",SP.POP.TOTL.FE.IN,1405864,1404883,1411023,1419311,1426236,1431757,1437653,1444424,1450906,1459643,1472238,1489609,1511578,1535687,1561039,1586599,1610405,1632042,1655368,1678204,1698426,1719499,1737471,1751499,1763863,1768341,1771234,1774179,1770187,1765432,1766871,1776360,1788165,1797310,1805688,1816345,1831234,1849726,1868719,1889328,1913692,1944105,1977922,2010035,2043982,2083670,2135856,2198952,2249477,2278401,2295194,2308538,2320692,2334083,2353093,2375796,2401795,2427458,2456932,2490525,2516845,2541196,2608057,2680077
"Iran, Islamic Rep.",IRN,"Population, female",SP.POP.TOTL.FE.IN,10474607,10787892,11113817,11453564,11809208,12179147,12557872,12940645,13329559,13733785,14156552,14585167,15017661,15463265,15927628,16408804,16903295,17433085,18009890,18642493,19341454,20318317,21369920,22259196,23154832,24058249,25007217,25976166,26880310,27716419,28564021,29377163,29987187,30108208,30179140,30534252,30885305,31278660,31733648,32211278,32712430,33243332,33534838,33857351,34474780,35127806,35784004,36353620,36851824,37360912,37876259,38388918,38897177,39418027,39957543,40510047,41102691,41709478,42256203,42726607,43070948,43449371,43995100,44547105
Iraq,IRQ,"Population, female",SP.POP.TOTL.FE.IN,3558369,3646523,3757709,3885901,4017668,4154617,4296583,4443441,4595978,4754362,4919193,5088287,5262044,5442330,5627093,5815156,6005658,6204356,6412535,6618024,6829920,7045376,7256451,7484870,7731165,7928138,8134107,8368267,8574812,8813128,8925147,9019543,9285390,9734260,10201927,10540759,10873301,11204708,11551529,11919971,12305971,12684988,13081457,13474234,13860573,14275710,14382071,14272718,14562433,15099407,15582388,16129095,16864303,17666428,18288461,18781431,19229196,19659150,20113665,20564177,21017026,21484495,21971026,22459934
Iceland,ISL,"Population, female",SP.POP.TOTL.FE.IN,86890,88554,90191,91789,93454,95105,96712,98248,99570,100521,101072,101922,103454,105029,106445,107844,108975,109849,110770,111891,113126,114460,116013,117650,119010,120029,120997,122358,124283,125856,126900,128466,130142,131460,132612,133378,134156,135304,136794,138515,140449,142320,143669,144690,145801,147563,149911,152847,155948,157515,158087,158850,159840,161412,163159,164612,166317,169113,172530,175702,178499,181612,186312,191955
Israel,ISR,"Population, female",SP.POP.TOTL.FE.IN,1050625,1087518,1142301,1185743,1234149,1278739,1312532,1371372,1401287,1439313,1488944,1537625,1577969,1643358,1693007,1732177,1771412,1811575,1850215,1898356,1944440,1983358,2020692,2057404,2084083,2121472,2155321,2191170,2228330,2267055,2341741,2492760,2584323,2656269,2728453,2805700,2882075,2954703,3022806,3100892,3184112,3260058,3326164,3386157,3445746,3506274,3568060,3631263,3695533,3783616,3852012,3922619,3994355,4068172,4145522,4227067,4308954,4390853,4473540,4556931,4635463,4711795,4802918,4900697
Italy,ITA,"Population, female",SP.POP.TOTL.FE.IN,25854321,26037309,26213742,26397921,26606982,26822075,27022122,27209535,27373131,27521511,27660059,27780855,27936577,28129437,28317400,28491996,28641136,28771270,28884157,28979114,29014800,29019775,29044229,29060439,29072362,29085903,29091915,29098645,29117007,29145227,29176825,29204435,29231360,29255045,29299642,29308320,29292045,29313897,29332435,29348471,29367261,29385246,29424967,29545386,29721970,29857167,29945254,30101380,30308081,30453636,30558227,30617245,30689841,31029952,31302540,31252203,31163286,31071777,30972288,30598198,30440455,30270742,30199743,30178166
Jamaica,JAM,"Population, female",SP.POP.TOTL.FE.IN,865120,875822,886701,897787,908977,919716,929777,939368,948727,958381,968950,981290,995211,1009940,1024588,1038377,1051397,1063618,1075331,1087192,1099707,1113117,1127393,1142097,1156249,1168681,1178890,1187222,1194681,1202197,1210580,1220434,1231390,1242786,1254318,1265771,1277006,1287856,1298056,1307431,1315883,1323694,1331375,1339076,1346663,1354009,1361013,1367566,1373679,1379567,1385522,1391605,1397653,1403326,1408405,1412886,1416735,1419911,1422449,1424516,1428803,1432859,1434156,1435044
Jordan,JOR,"Population, female",SP.POP.TOTL.FE.IN,416618,438252,459326,480983,505933,537153,575745,621106,670561,719668,764630,803657,837380,868187,897794,926816,955481,985000,1016399,1050617,1089726,1134210,1183616,1237416,1294659,1355153,1419070,1486368,1557487,1634171,1748319,1867358,1960127,2056432,2151280,2239086,2316807,2385205,2447659,2507606,2566716,2626237,2687798,2752823,2823647,2897267,3091287,3286508,3367884,3444100,3521929,3613274,3667596,3858787,4233773,4592790,4818359,4931641,5045110,5149737,5246935,5348302,5443973,5535962
Japan,JPN,"Population, female",SP.POP.TOTL.FE.IN,47910400,48318272,48735254,49192294,49660943,50160696,50569196,51036714,51564917,52122429,52672818,53763949,54429051,55137833,55839347,56534759,57129496,57669974,58183173,58664997,59115621,59541313,59958560,60381938,60781222,61170209,61502428,61805060,62068929,62325474,62540252,62799381,63053775,63279209,63475938,63644610,63808817,63981852,64179979,64323297,64456816,64640533,64822824,64995852,65053202,65097836,65176401,65284228,65349533,65375446,65420292,65320207,65226549,65143330,65067427,65002478,64970302,64922313,64844638,64757100,64578063,64301379,64036315,63745563
Kazakhstan,KAZ,"Population, female",SP.POP.TOTL.FE.IN,4877438,5037803,5200592,5364339,5525436,5681809,5834856,5987840,6140623,6284674,6421638,6559940,6698680,6831923,6960087,7088035,7247727,7442494,7639472,7820631,7947333,8033471,8118250,8203479,8290580,8380296,8489115,8613358,8735246,8840007,8915103,8974408,9000214,8972080,8860336,8709193,8564062,8397657,8221769,8139609,8164887,8202687,8244180,8288097,8334002,8386536,8448373,8517346,8589229,8677795,8788190,8905894,9027978,9154127,9283946,9417021,9555241,9697480,9821316,9926312,10029218,10142525,10286157,10433061
Kenya,KEN,"Population, female",SP.POP.TOTL.FE.IN,3880288,4029597,4188337,4355549,4531118,4716045,4908385,5107279,5313357,5525950,5742572,5954772,6165640,6382455,6602662,6826075,7051644,7289894,7545276,7811266,8092788,8386804,8691543,9013931,9350455,9696194,10048481,10408262,10781224,11165451,11555092,11933896,12303740,12672649,13043128,13414610,13783439,14158816,14548472,14967573,15418253,15901998,16403122,16910139,17436596,17974283,18524857,19089073,19673023,20273467,20868243,21449706,22017274,22570013,23107082,23631929,24163397,24698357,25211388,25717437,26233737,26746066,27271918,27821991
Kyrgyz Republic,KGZ,"Population, female",SP.POP.TOTL.FE.IN,1129743,1172355,1211612,1252187,1293354,1332610,1373908,1414761,1455886,1494248,1526703,1557771,1590655,1623395,1658474,1692709,1725726,1758044,1789229,1821293,1853659,1887562,1923979,1963041,2007495,2056246,2107036,2159703,2211294,2263638,2304616,2339078,2362919,2362129,2360558,2384755,2423198,2462699,2505882,2545231,2571791,2590589,2608446,2629444,2654635,2677542,2693276,2700438,2707997,2733485,2769380,2805243,2853053,2911301,2972469,3037791,3106701,3177150,3250772,3326680,3397273,3462155,3526047,3589460
Cambodia,KHM,"Population, female",SP.POP.TOTL.FE.IN,2714524,2774561,2837311,2899636,2960870,3023700,3088023,3154110,3221845,3291151,3317392,3325385,3368689,3418072,3456091,3387770,3199928,2986818,2780217,2736219,2796660,2839163,2915395,3015525,3120143,3219643,3337435,3465931,3588580,3714131,3854159,3999150,4205706,4455302,4778648,5194372,5611548,6022151,6277180,6376733,6469499,6561919,6654774,6747258,6838464,6929540,7022477,7116384,7215495,7323650,7434752,7544936,7655647,7767876,7880958,7994071,8108585,8218871,8320127,8423919,8544837,8667395,8779871,8889929
Kiribati,KIR,"Population, female",SP.POP.TOTL.FE.IN,23919,24476,25059,25661,26286,26936,27436,27752,28044,28490,29101,29710,30309,30871,31059,30886,30667,30418,30169,30325,30844,31351,31884,32428,32983,33632,34438,35325,36226,37140,38070,38885,39551,40183,40809,41446,42179,42993,43801,44588,45376,46273,47256,48218,49191,50195,51226,52293,53408,54566,55742,56816,57765,58681,59568,60448,61357,62288,63225,64170,65240,66336,67337,68299
St. Kitts and Nevis,KNA,"Population, female",SP.POP.TOTL.FE.IN,30167,29843,29312,28707,28056,27371,26667,25945,25190,24363,23730,23454,23298,23159,23029,22906,22790,22677,22554,22413,22276,22146,22011,21863,21703,21533,21354,21168,20974,20772,20556,20471,20616,20851,21093,21346,21601,21856,22118,22396,22699,22948,23096,23205,23312,23415,23522,23634,23746,23832,23847,23901,23995,24049,24097,24139,24182,24219,24250,24271,24281,24280,24294,24350
"Korea, Rep.",KOR,"Population, female",SP.POP.TOTL.FE.IN,12424590,12794692,13155608,13514518,13859391,14203794,14563365,14915349,15273668,15631524,15984098,16298325,16590885,16869020,17139000,17409662,17686328,17972372,18255372,18541743,18838388,19141240,19447090,19740997,19988269,20183877,20372069,20551631,20729454,20908064,21087370,21278910,21489845,21693550,21893995,22096688,22296932,22502669,22660480,22814434,22997701,23182077,23337758,23478625,23590329,23659789,23802065,23936252,24130969,24266215,24400303,24630672,24827586,25006867,25229622,25422636,25559742,25648624,25776777,25883574,25943918,25932664,25886778,25898790
Kuwait,KWT,"Population, female",SP.POP.TOTL.FE.IN,125414,138214,152941,169506,187240,206141,228747,255478,284215,314014,342913,370263,397462,425662,455527,488228,519223,547306,576422,606145,635964,667802,702327,738038,772197,805461,841693,880260,919303,958747,731821,591225,717154,729158,715183,714479,730688,751573,772050,792078,811579,830438,848502,865578,881419,916104,979027,1050716,1122544,1194480,1267607,1347532,1424773,1488294,1537867,1581814,1616271,1633218,1661368,1702228,1718722,1715490,1787462,1885194
Latin America & Caribbean (excluding high income),LAC,"Population, female",SP.POP.TOTL.FE.IN,97010770,99777823,102626342,105544914,108525815,111556919,114624248,117722275,120849632,124008100,127183182,130390973,133653475,136967751,140326943,143713599,147127363,150598771,154140153,157724404,161344521,165002740,168712741,172485004,176289767,180090033,183872982,187649926,191439915,195233753,199031501,202791949,206531574,210255854,213943008,217621235,221270325,224895871,228530503,232136291,235640400,239021439,242303047,245506616,248645663,251743111,254802421,257844092,260882275,263896675,266853321,269807236,272770437,275700557,278601066,281451547,284286501,287194359,290214135,293155003,295719389,297841281,299909582,302153247
Lao PDR,LAO,"Population, female",SP.POP.TOTL.FE.IN,1072624,1096926,1121860,1147443,1173645,1200637,1228391,1256942,1286439,1316852,1348296,1380797,1414307,1448686,1482711,1514545,1543189,1569200,1594544,1621660,1652572,1688166,1728377,1772319,1819160,1868655,1920438,1974319,2030316,2088117,2147298,2207563,2268503,2329912,2390747,2449678,2506702,2558791,2605921,2651224,2695526,2739877,2783965,2827133,2868919,2913008,2960074,3006870,3053505,3100029,3146401,3192626,3238772,3284858,3330640,3379800,3433343,3488005,3542958,3597824,3652811,3706725,3759858,3813122
Lebanon,LBN,"Population, female",SP.POP.TOTL.FE.IN,891541,918770,947841,977517,1006961,1035492,1064649,1093355,1122637,1152982,1181423,1210960,1242064,1273052,1303570,1334140,1357029,1379582,1410560,1441401,1473407,1506431,1532446,1556311,1587652,1622415,1666400,1710606,1745815,1782493,1819506,1856837,1894956,1930573,1964241,1998912,2035234,2071409,2107262,2143743,2180302,2216142,2246494,2277086,2313626,2349246,2389351,2436001,2476494,2509714,2533724,2560422,2629673,2883580,3185391,3254458,3193228,3125693,3051907,2971467,2932378,2940407,2953396,2966891
Liberia,LBR,"Population, female",SP.POP.TOTL.FE.IN,554173,568721,583846,599513,615669,632375,649500,667043,685117,703686,722754,741974,761766,782699,804532,827241,850735,875615,902106,929692,958318,987449,1016829,1048093,1081411,1115326,1149661,1184382,1219719,1255804,1112502,982784,1041773,1084262,1082699,1093373,1125960,1217629,1347535,1424164,1477860,1521621,1561355,1573758,1592441,1664560,1759608,1848761,1924561,1985235,2042782,2123447,2198796,2246764,2293149,2340059,2387475,2433455,2480673,2529495,2581798,2636157,2692480,2751688
Libya,LBY,"Population, female",SP.POP.TOTL.FE.IN,732334,762500,794251,827099,858016,882354,903340,926606,952944,983217,1017282,1052563,1088481,1133514,1189965,1251930,1318430,1389658,1465657,1546243,1630908,1718398,1741037,1690622,1692609,1753161,1811292,1866953,1920801,1973323,2024513,2074181,2122218,2168573,2213207,2256186,2297597,2337858,2377831,2418457,2472655,2541470,2613396,2688483,2766731,2847255,2917165,2977731,3041107,3104890,3169159,3092139,3011504,3075010,3137889,3192878,3246011,3300758,3356095,3408223,3457415,3504230,3549925,3591018
St. Lucia,LCA,"Population, female",SP.POP.TOTL.FE.IN,48312,48726,49201,49676,50135,50594,51111,51725,52396,53086,53760,54428,55118,55831,56581,57377,58204,58960,59632,60300,61072,61978,62912,63862,64849,65878,66908,67888,68702,69335,69888,70649,71686,72731,73800,74945,76037,77070,78058,78987,79883,80649,81311,81945,82547,83130,83701,84185,84577,84969,85449,85954,86404,86853,87303,87759,88199,88629,89056,89470,89863,90113,90348,90686
Latin America & Caribbean,LCN,"Population, female",SP.POP.TOTL.FE.IN,109181823,112262985,115432993,118681141,121990523,125348127,128739331,132157318,135604960,139085248,142585955,146127972,149731361,153395079,157107305,160847973,164616626,168442357,172342518,176286896,180271732,184295004,188373551,192519678,196703389,200888125,205062807,209238874,213433834,217636658,221847807,226020950,230173322,234312712,238413118,242501035,246561148,250589484,254615826,258606158,262483845,266232862,269881653,273448972,276944929,280365821,283768266,287146652,290516217,293853331,297130815,300393154,303662327,306896221,310088723,313222876,316292946,319266509,322066183,324780003,327279339,329375992,331498083,333872860
Least developed countries: UN classification,LDC,"Population, female",SP.POP.TOTL.FE.IN,122297994,125259084,128343179,131524739,134832001,138272168,141818471,145513330,149357776,153277023,157178911,161038913,165070003,169454992,173982156,178426606,182850047,187276009,192024508,197108456,201797587,206354992,211642153,217430567,223348376,229321553,235299199,241394483,247538598,253839706,260195942,266632885,273776698,281558969,289344646,297200399,305209047,313256937,321401933,329585178,337656204,345888850,354739334,363814967,372787177,381985912,391424945,400771178,410355005,420316571,430406642,440774430,451451520,462413926,473587615,484849056,496441326,508296898,520351413,532764312,545504754,558241608,571030889,584321268
Low income,LIC,"Population, female",SP.POP.TOTL.FE.IN,69125944,70759126,72452923,74215636,76064907,77996741,79995704,82097976,84300116,86549107,88854864,91204614,93561166,96026300,98590792,101175381,103817342,106438728,109332531,112366016,114848831,117095804,119917067,123157780,126489374,129883394,133283178,136820466,140447784,144228060,147993474,151827469,156310171,161252473,166034683,170851908,175896051,180907795,186038106,191361162,196550117,201868855,207803245,213977712,220099136,226452770,233212007,240083217,246976569,254047637,261262939,268594717,275874481,282885055,289898706,297188985,305037355,313389445,322219202,331504249,340947383,350296636,359647857,369459782
Liechtenstein,LIE,"Population, female",SP.POP.TOTL.FE.IN,8424,8635,8908,9223,9544,9746,9932,10196,10522,10639,10641,10867,11145,11482,11822,12028,12137,12322,12618,12897,12862,12935,13223,13320,13394,13532,13710,13867,14052,14218,14420,14656,14878,15124,15328,15491,15637,15757,16000,16304,16536,16830,17099,17296,17469,17618,17752,17850,17934,18044,18183,18337,18505,18654,18764,18877,19001,19137,19283,19436,19601,19737,19886,20058
Sri Lanka,LKA,"Population, female",SP.POP.TOTL.FE.IN,4566552,4690546,4817581,4948021,5082000,5218637,5357019,5498608,5642837,5786507,5927883,6065355,6199187,6330127,6457834,6584958,6714302,6845975,6981583,7121439,7260792,7391889,7491386,7549315,7583749,7643805,7747100,7850303,7942750,8041355,8107291,8181802,8326829,8482369,8619165,8774765,8956318,9139189,9324634,9510762,9696396,9863354,9985021,10079929,10169173,10254513,10344264,10437686,10531352,10622449,10710896,10799994,10894417,10596380,10698581,10800570,10926762,11050949,11170638,11242045,11304243,11429255,11445125,11373412
Lower middle income,LMC,"Population, female",SP.POP.TOTL.FE.IN,400184111,410192085,420453791,430996689,441807653,452709224,463643797,474858161,486381556,498113824,510168902,522307103,534813009,547966048,561554231,575533942,589796970,604497373,619517562,635153019,651824457,669055905,686535053,704276448,722361984,740880444,759720930,778792523,798045698,817482521,838291861,858223209,878139551,898228053,918299003,938543006,958950006,979508701,1000202343,1020840135,1041651543,1062711068,1083529728,1104189875,1125053547,1145750685,1166656170,1188053453,1209316945,1230696305,1252363925,1274032095,1295534683,1316717104,1338221589,1359153404,1379910100,1400473709,1420656510,1440529766,1460290361,1479203733,1497903215,1517520363
Low & middle income,LMY,"Population, female",SP.POP.TOTL.FE.IN,1040117003,1055072821,1076410294,1103669625,1131150996,1159146824,1188954344,1218833392,1249630349,1281561270,1314229875,1347293870,1379891252,1412841898,1445690456,1477936440,1509888273,1541686399,1574177763,1607577336,1641383388,1676049047,1712714827,1750021040,1787339827,1825418081,1864496195,1904624842,1945030844,1985384809,2026527212,2065998525,2105373760,2144257586,2182915815,2222022983,2261267118,2300323746,2338983879,2377201250,2415030521,2452722509,2490127195,2527280877,2564605894,2602018507,2639663148,2677158141,2715277355,2753938969,2792943658,2832515943,2873086572,2913304463,2953430250,2992809421,3032338323,3072462134,3111995043,3150655406,3187845479,3222399666,3254626036,3287762401
Lesotho,LSO,"Population, female",SP.POP.TOTL.FE.IN,410163,421985,434194,446724,459533,472656,488558,504311,517506,531104,545145,559671,574714,590297,606547,623670,641371,659351,677878,697097,716958,737417,758449,780024,802097,824629,848157,869939,889042,907708,925699,942913,959250,974414,988289,1001056,1012415,1020866,1026133,1028936,1029343,1027816,1024684,1019767,1012751,1003737,999590,1003781,1010827,1018339,1026321,1035525,1046041,1057384,1069400,1081880,1094950,1108385,1121713,1134699,1147923,1160865,1173128,1185745
Late-demographic dividend,LTE,"Population, female",SP.POP.TOTL.FE.IN,548063105,549347002,556588134,569399823,582005230,594960361,609222999,623077002,637302804,652271984,667636780,683281710,698033330,712330349,725946747,738506909,750410670,761653517,772914134,784131422,795144656,806341310,818502430,830623985,842328907,854382824,867092384,880411414,893758791,906740673,918751014,930210273,941199365,951547030,961650412,971528573,981190176,990677393,999873662,1008480451,1016324188,1023716436,1030611235,1037284215,1043835272,1050336455,1056950224,1063623281,1070371756,1076929283,1082923127,1089446022,1097182282,1104736769,1112566605,1119875985,1127073191,1134555696,1140949906,1146420842,1150795443,1153196328,1155442322,1157286146
Lithuania,LTU,"Population, female",SP.POP.TOTL.FE.IN,1497823,1518848,1537169,1553449,1570260,1587023,1604025,1621253,1637643,1650903,1666461,1685907,1702947,1718125,1732772,1746718,1760354,1773716,1786208,1795620,1803508,1813681,1826321,1840726,1855491,1871062,1888079,1906362,1925370,1940312,1948011,1951659,1950169,1942407,1931354,1919229,1907448,1895973,1884351,1872985,1862057,1849114,1836042,1822531,1803619,1776890,1752045,1734011,1717728,1701064,1668541,1632755,1611604,1595328,1581358,1567119,1547506,1523863,1505324,1494404,1486173,1484266,1498514,1517536
Luxembourg,LUX,"Population, female",SP.POP.TOTL.FE.IN,158813,160406,162523,164337,166270,168294,169673,170367,170890,171833,172847,174383,176073,177934,180465,182593,183671,184182,184704,185371,186293,187086,187537,187828,188056,188403,189218,190295,191429,192941,194899,197108,199518,202126,204903,207864,210690,213219,215621,218251,221258,224033,226305,228800,231671,235021,238667,242252,246375,250598,254867,260100,265852,271615,277781,284010,289817,296729,302293,308152,313203,317795,324321,331083
Latvia,LVA,"Population, female",SP.POP.TOTL.FE.IN,1183662,1197472,1209602,1222005,1234904,1245559,1251809,1258361,1267341,1275062,1281906,1289147,1297247,1306976,1317435,1326923,1334876,1341960,1348522,1352914,1355615,1359171,1364777,1371857,1379394,1387277,1396933,1409321,1421681,1427325,1424501,1418016,1400839,1376418,1356122,1338851,1324736,1311969,1299805,1289658,1278039,1262964,1250013,1238636,1225136,1211961,1200577,1189978,1177515,1159916,1138157,1118395,1103724,1090947,1079758,1069877,1059653,1049671,1039977,1030973,1022507,1013110,1009582,1007833
"Macao SAR, China",MAC,"Population, female",SP.POP.TOTL.FE.IN,87825,88172,90243,92235,112411,130862,129437,128089,126737,125284,126113,120906,119013,123726,129553,126373,123137,119974,118003,117806,118487,120480,125951,134044,141630,145882,149875,156104,161471,166797,172485,181621,191884,198841,205666,212357,215592,216976,219827,222754,224705,226673,229178,231977,237854,247761,261146,272765,283194,280266,281407,288251,298420,311780,328247,340237,346139,344767,351125,358919,366920,366127,364046,365681
St. Martin (French part),MAF,"Population, female",SP.POP.TOTL.FE.IN,2173,2242,2311,2381,2457,2541,2647,2774,2884,2972,3062,3156,3249,3344,3450,3567,3693,3819,3936,4044,4149,4247,4724,5678,6758,7899,9089,10320,11597,12902,13794,14154,14382,14569,14720,14836,14911,14940,14915,15076,15498,15967,16436,16904,17365,17817,18257,18670,19051,19392,19606,19715,19832,19914,19919,19864,19762,19592,19078,17899,16650,15912,15336,14658
Morocco,MAR,"Population, female",SP.POP.TOTL.FE.IN,5824975,5975316,6133634,6292874,6450551,6617561,6793264,6975453,7161854,7351503,7545474,7740622,7938754,8142370,8349271,8560719,8775638,8997739,9228971,9467703,9718479,9979764,10246912,10515769,10779914,11038197,11280931,11508180,11732082,11952566,12171780,12385024,12593605,12796952,12992856,13191770,13391882,13588946,13786803,13982606,14172714,14359470,14542493,14721807,14909974,15109724,15308662,15507663,15708433,15910203,16118402,16332477,16546127,16755079,16956154,17149154,17351000,17558322,17748489,17926376,18112440,18301045,18491547,18689276
Monaco,MCO,"Population, female",SP.POP.TOTL.FE.IN,12014,12049,12131,12283,12428,12551,12640,12684,12785,12979,13176,13347,13487,13592,13670,13791,13969,14134,14280,14404,14498,14565,14675,14846,15021,15182,15338,15492,15636,15769,15890,16004,16111,16214,16313,16408,16499,16586,16653,16695,16697,16682,16668,16645,16610,16558,16474,16354,16343,16599,16988,17369,17743,18103,18437,18749,19012,19222,19459,19448,19426,19652,19859,19887
Moldova,MDA,"Population, female",SP.POP.TOTL.FE.IN,1116615,1140294,1163410,1185541,1206493,1226601,1246399,1265875,1285194,1304606,1319684,1330420,1341746,1354119,1367562,1381810,1396557,1411602,1426799,1438648,1450013,1464312,1478765,1494004,1510056,1526748,1544639,1563153,1581557,1592678,1595484,1596327,1595258,1592183,1587101,1579965,1577208,1572036,1572245,1570823,1568885,1566624,1564225,1561153,1558299,1553975,1548038,1543047,1538918,1535993,1533647,1532014,1531023,1529777,1529419,1519685,1503935,1479894,1455601,1433899,1419764,1399856,1364474,1326593
